path,sha256
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed42_strict_metrics.csv,4cbc1bd2a6d6df2893e295b27e6de3b925f37ab8330438eaf23d280a18b422ee
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed42_unconstrained_predictions.csv,18cc95435b9d34908ea24ceb243a478dc6bf2d7317275fdb1dcb223a2bf963ce
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed42_unconstrained_metrics.csv,b46e01d37d7047c50f83a974aea58bf2d4921c1bb79191921a294e079880016f
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed43_predictions.csv,d833cf7b24439cc582547e097bbed1cefed6b65181622855055a858d90453dc2
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed43_accepted_metrics.csv,57d34a564d2122450fcd0b0133b24beaa1e344081fbfc0ef66126f779e4989f4
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed43_strict_metrics.csv,1d4710936857a442fc009b7177806338d5416e7d3caf5c705164d5c90a954fee
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed43_unconstrained_predictions.csv,015342c9df92326ad859f177a600667c9da1c43a0970c972b354f552e85149c3
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed43_unconstrained_metrics.csv,a174646341128db17950ebc781345b810bf44af74c0d8723619b54dbca059bd2
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed44_predictions.csv,67a45665e5f5590ba62efc7a28a871ddc6930a959edac0f84180598a2b1c8e07
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed44_accepted_metrics.csv,aa47bc6d7815cfb1623705344f5d81a900d09e101263661e20d7fd57f854b954
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed44_strict_metrics.csv,16553a6d90feeccb1d68a2d37a8f375c27d8e0f5c471e727e8b0a0f4b27e3515
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed44_unconstrained_predictions.csv,14e38095d5f5a3299fb828bee89b05fe56087503aceeb6ad85bf77603d6cb884
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\probonly12_seed44_unconstrained_metrics.csv,f2f3a0755add26f1b7dce93ce49aa364c7e6c89e24558423e4d3744cddd19846
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed42_predictions.csv,96f9a858ba5f95262ca469416f22d33ac71b19583641fa8246218f82fdf59367
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed42_accepted_metrics.csv,fcdba62a7c3fb119a8279b64766589a661157404b4735b88484b75ed4e398bd7
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed42_strict_metrics.csv,76ae8ff7362543725bc498b2f1454161e02cd832f082b1e685aad378fd7ef94e
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed42_unconstrained_predictions.csv,2eee71ed1ec2e7390ae045c3d5adda561db746c671519c04b41789eace1d540f
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed42_unconstrained_metrics.csv,05e5f53f778228d43976a964999540412dcea9621988814f781083b1d69d4c50
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed43_predictions.csv,08f113dc6150a8ec01ddcaaf3c7d7ff9daa2e3e36d6b31bf5b554db7f4a2d1ae
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed43_accepted_metrics.csv,18d3a8bba9b7d54e6402a6c2b128b8115b13d83fc438a764888e2684fd2bf6ce
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed43_strict_metrics.csv,074fcdc5faebf9082a807c7f9650a816f65aa744b8150ec2d4513eaaa08948ae
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed43_unconstrained_predictions.csv,3515d58650e0073374aadf7005b689d1a2498cad82a2b4778f7e8ea48eb514eb
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed43_unconstrained_metrics.csv,cc47eabb943bd512dba0396a16c89602178b167a103b5bc99c97eb6b308c7be6
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed44_predictions.csv,fa7206b846445b594c87d96c3993d7c250bc39d2f18c115c21f4401a3663e905
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed44_accepted_metrics.csv,25afaacef13eb844d43aa3b59f89d5dd809c56edd65ceb107f6775fbad6ce523
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed44_strict_metrics.csv,c2a888b5ebd677fdfae1b9c2548b5503a0640d6f9922fa9f887908a106c362e2
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed44_unconstrained_predictions.csv,f22cd59534e81e4ecbc4aa963e57bc1e4f23c69230e6ad622a7c72fbcc351863
D:\ICNN_source_verified_results\v2\submission40\Full3C\evaluation\waveonly3_seed44_unconstrained_metrics.csv,6fd6c596a292d4c54670eb932c0229b319bfd33a22658a73cd48d79dd19690d4
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\AIC_predictions.csv,0ec2dfba28d39b524aca85b0011773425711477484b5154b7e52c030c0669bec
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\AIC_accepted_metrics.csv,b702144b13718d21ffaa330ffe7723590922477b95a6f03d9980c862e0e6355d
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\AIC_strict_metrics.csv,b702144b13718d21ffaa330ffe7723590922477b95a6f03d9980c862e0e6355d
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\AIC_unconstrained_predictions.csv,bf140243a4a3475f8b88eb5b27642f8e5340540e2d7b3e7c6bd4f82e1ffc9c54
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\AIC_unconstrained_metrics.csv,237a260165b25c1715532769c4fbac420d9535b8b7fc14009ee36a9ba8182bb9
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\CNN_predictions.csv,10cdf36e004c4e9b711df9f275a8123dbb11441bc28cec368bef7fff6d544ff1
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\CNN_accepted_metrics.csv,a4005d3180784cdfad5861ea4097cb1d8df602ae2b0a5324f72d21756ddfde6f
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\CNN_strict_metrics.csv,b0a71a2f89b7d3833344efb9f06ee6fd76ee0b2a4b765f351a3cd0495fc129b3
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\CNN_unconstrained_predictions.csv,4ddbdcde2505e5293b4d08ef373dd3d9764e9f5913d2cbcf9d9adc1ddd5d42a5
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\CNN_unconstrained_metrics.csv,811ef8704d9ad08ec877af9536a63f471daea8f97d779a2d2d91a699cd20b403
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\mean_ensemble_predictions.csv,374737bb36e1570d45b37bf4be87cb6140d5d16640e86b89f49df5a8eedbac72
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\mean_ensemble_accepted_metrics.csv,2c73a54487bf01044f669824cff9e490a2b531b17cda953694f21ffd1c161347
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\mean_ensemble_strict_metrics.csv,23975a72a9ae01d0781d38e78b87eb844c30cf6ebfd07c6669cd452bde530561
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\mean_ensemble_unconstrained_predictions.csv,3e00781e5e08268008470a04941bc17f508cc900ae6b14bca69a4c6d1f006fa4
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\mean_ensemble_unconstrained_metrics.csv,6d38f36f705eea3323b827a11efae101e62aa1cbbef23a49b397e830be4498b9
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\STA_predictions.csv,fee43af570cb81b9c2cc033484f3f8e93a3d1775beb509ead092a74e03acd687
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\STA_accepted_metrics.csv,cd7b86f38f6b3a02aa8778a26624ad677cbb719d48d0689c01091de22a18e55d
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\STA_strict_metrics.csv,cd7b86f38f6b3a02aa8778a26624ad677cbb719d48d0689c01091de22a18e55d
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\STA_unconstrained_predictions.csv,8ebcd7673b06f23dae086b978b9033b8304081c61b73da4a4d263ffc18fc8e23
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\STA_unconstrained_metrics.csv,524ce56638e85d9e083362fab416fbdade8ae932b60852f40385c742b3173bf0
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\TCN_predictions.csv,aedd1a77a192891d2ee9ec72e5017919d40da826edfa7e6fc78d5b20754c5876
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\TCN_accepted_metrics.csv,f9a771c8469b984f18368f47c0f28bf90551a1f70d44b520b6ea8b6b20b67ece
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\TCN_strict_metrics.csv,6ddb8cd7756383518eaf9cbc2c177e2d886514a3bd3f164b5ea72666a3e32e05
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\TCN_unconstrained_predictions.csv,db831e2a8407e0e223bfa3ca0b8197f8e768e487f9727d50efe15470d9e10606
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\TCN_unconstrained_metrics.csv,621f159d2cec06e72e4883685481743fd024c851aa0b41664107f29365511167
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\weighted_ensemble_predictions.csv,8dd7b0a26752f190c44ed0305fefb08f03e8fec77645755168c3fcb704bc1237
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\weighted_ensemble_accepted_metrics.csv,7f222fc2cb7a45676f43799cf3fd0f15bd9fd09abb9d3def8c6e62b68f88d143
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\weighted_ensemble_strict_metrics.csv,36f6d8e035fa0806607f010ffe7e8e1af578ef9b4cfe1b55972222b2d521fd70
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\weighted_ensemble_unconstrained_predictions.csv,83758903896df73fda130b1a1e2f14d300fc3c08e94211042d673cb2087c0350
D:\ICNN_source_verified_results\v2\submission40\Zonly\baselines\weighted_ensemble_unconstrained_metrics.csv,15c6678fc77c3115a68894927c17d67074097e687efee21078db396136b7c516
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed42_predictions.csv,d5f45d980385422fed41ab5325e5de6ddf0ec88dff59b840127ebce840771a8c
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed42_accepted_metrics.csv,f3cc4a39582967afd009a4b0784e3a10d1b911d0b3b53a0ab5a793b8cd698bd5
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed42_strict_metrics.csv,cfdc9f181dd5aa41eb477302ef4051cd4ac04bbed44903bc9858d75ce5224333
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed42_unconstrained_predictions.csv,d2fec033b94fcc17c02365808da29b9921b7d857edfed39b7f8d8bd04d3dc196
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed42_unconstrained_metrics.csv,66775a6807608b226e9f470ce796f4a07fa9f783f53251dee0506ed47991385f
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed43_predictions.csv,dd29575638d512b7648c4ef3dc30ba418b37b1c955693357412e11e9617cbddf
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed43_accepted_metrics.csv,30e2dc68dcae7acbb263b0ba36b2e1fe3b5db67099676e66527ffe78f14ad9b2
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed43_strict_metrics.csv,93231bc4ed04b842fdabc7783c4f14210299c42e6e5c38d95dd487b8aa627510
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed43_unconstrained_predictions.csv,813b8ada5d02a0b2a04b5783c11b3138324e6a00f2afef5f3aed8f1261cdac7f
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed43_unconstrained_metrics.csv,4298465b505f60034427834101c179d1f539a2b90b8f2b0bc554d70ced4fcc32
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed44_predictions.csv,aec9615e333e8aa9871d5cc1739c6c48e84e8517df675f390739da1e91ce46c4
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed44_accepted_metrics.csv,0f7e9ae40192a0c8effc707d9ddd6190bcd1d5ae09db939b26eb7a220d57b831
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed44_strict_metrics.csv,e58a8c985e8df1065b46740055ebc10cb1f6977e05d70153cf2f8b1c3090c05c
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed44_unconstrained_predictions.csv,ba491e8277a005bdcdf24c859881b2187897bf86b9752c591165fbc37bcfe009
D:\ICNN_source_verified_results\v2\submission40\Zonly\evaluation\full15ch_seed44_unconstrained_metrics.csv,c8eeec5ff40da780f4d79a7730eae03ac7b6ee1f553b88c1041aa68175c3617e
