event_id,verified_source_id,historical_role,corrected_role,p_status,s_status,both_manual,station_key,historical_source_roles,source_historical_train_or_val
stead_event_01122,16160529,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01123,16425081,train,val,manual,manual,True,KR.ARK,train,True
stead_event_01124,16552802,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01125,16552802,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01126,17544829,val,train,manual,manual,True,KR.ARK,val,True
stead_event_01127,600015024,train,train,manual,manual,True,KR.ARK,train|test,True
stead_event_01128,600015024,train,train,manual,manual,True,KR.ARK,train|test,True
stead_event_01129,600015024,test,train,manual,manual,True,KR.ARK,train|test,True
stead_event_01130,600056444,test,train,manual,autopicker,False,KR.ARK,test,False
stead_event_01131,600668598,test,val,manual,manual,True,KR.ARK,test,False
stead_event_01132,600821344,test,train,manual,manual,True,KR.ARK,test,False
stead_event_01133,600981804,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01134,601032756,train,train,manual,manual,True,KR.ARK,train|val,True
stead_event_01135,601032756,val,train,manual,manual,True,KR.ARK,train|val,True
stead_event_01136,601768484,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01137,601792378,train,test,manual,manual,True,KR.ARK,train,True
stead_event_01138,601869704,val,train,manual,manual,True,KR.ARK,val,True
stead_event_01139,601991496,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01140,601991944,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01141,602356857,train,val,manual,manual,True,KR.ARK,train,True
stead_event_01142,602566154,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01143,602445075,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01144,602445075,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01145,602736067,test,train,manual,manual,True,KR.ARK,test,False
stead_event_01146,602748753,train,train,manual,autopicker,False,KR.ARK,train|test,True
stead_event_01147,602748753,train,train,manual,autopicker,False,KR.ARK,train|test,True
stead_event_01148,602748753,test,train,manual,autopicker,False,KR.ARK,train|test,True
stead_event_01149,602917692,test,train,manual,manual,True,KR.ARK,test,False
stead_event_01150,603982656,test,test,manual,manual,True,KR.ARK,test,False
stead_event_01151,603983905,val,train,manual,manual,True,KR.ARK,val,True
stead_event_01152,603984303,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01153,603984303,train,train,manual,manual,True,KR.ARK,train,True
stead_event_01154,603985466,train,val,manual,autopicker,False,KR.ARK,train,True
stead_event_01155,603985466,train,val,manual,autopicker,False,KR.ARK,train,True
stead_event_01156,603985466,train,val,autopicker,manual,False,KR.ARK,train,True
stead_event_01157,603986831,train,test,manual,manual,True,KR.ARK,train,True
stead_event_01158,604103199,val,train,manual,manual,True,KR.ARK,val,True
stead_event_01159,604104174,train,train,autopicker,manual,False,KR.ARK,train,True
stead_event_01160,604104325,train,train,autopicker,autopicker,False,KR.ARK,train,True
stead_event_01161,606183731,train,val,manual,manual,True,KR.ARK,train,True
stead_event_01162,606442386,train,test,manual,manual,True,KR.ARK,train,True
stead_event_01163,606444533,train,test,manual,manual,True,KR.ARK,train,True
stead_event_01164,15188226,val,train,manual,manual,True,KR.ARLS,val,True
stead_event_01165,16484107,train,train,manual,manual,True,KR.ARLS,train,True
stead_event_01166,602356054,train,train,manual,manual,True,KR.ARLS,train,True
stead_event_01167,603981364,train,train,manual,manual,True,KR.ARLS,train,True
stead_event_01168,603984450,val,train,manual,manual,True,KR.ARLS,val,True
stead_event_01169,606443708,train,train,manual,manual,True,KR.ARLS,train,True
stead_event_01170,607724131,train,train,manual,manual,True,KR.ARLS,train,True
stead_event_01171,607724652,train,train,manual,manual,True,KR.ARLS,train,True
stead_event_01172,15898586,train,train,manual,autopicker,False,KO.ARMT,train,True
stead_event_01173,15899135,train,test,manual,manual,True,KO.ARMT,train,True
stead_event_01174,15903282,test,test,manual,manual,True,KO.ARMT,test,False
stead_event_01175,16318885,val,val,manual,manual,True,KO.ARMT,val,True
stead_event_01176,16319041,train,train,manual,autopicker,False,KO.ARMT,train,True
stead_event_01177,600012958,val,train,manual,autopicker,False,KO.ARMT,val,True
stead_event_01178,600013212,test,test,manual,manual,True,KO.ARMT,test,False
stead_event_01179,nm610425,val,train,manual,autopicker,False,NM.ARPT,val,True
stead_event_01180,606963938,val,train,manual,autopicker,False,NM.ARPT,train|val,True
stead_event_01181,606963938,val,train,manual,manual,True,NM.ARPT,train|val,True
stead_event_01182,606963938,train,train,manual,autopicker,False,NM.ARPT,train|val,True
stead_event_01183,606963938,train,train,autopicker,manual,False,NM.ARPT,train|val,True
stead_event_01184,nm60160937,val,train,manual,manual,True,NM.ARPT,val,True
stead_event_01185,14573046,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01186,16016728,test,train,manual,autopicker,False,KR.ARSB,test,False
stead_event_01187,16017215,test,val,manual,manual,True,KR.ARSB,test,False
stead_event_01188,17530115,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01189,600205341,val,test,manual,manual,True,KR.ARSB,val,True
stead_event_01190,600661370,train,test,autopicker,autopicker,False,KR.ARSB,train,True
stead_event_01191,600676076,train,test,manual,manual,True,KR.ARSB,train|val,True
stead_event_01192,600676076,val,test,manual,manual,True,KR.ARSB,train|val,True
stead_event_01193,601231538,train,test,manual,manual,True,KR.ARSB,train,True
stead_event_01194,600703403,val,train,manual,manual,True,KR.ARSB,val,True
stead_event_01195,600703403,val,train,manual,manual,True,KR.ARSB,val,True
stead_event_01196,601224566,val,train,manual,manual,True,KR.ARSB,val,True
stead_event_01197,601224566,val,train,manual,manual,True,KR.ARSB,val,True
stead_event_01198,601170933,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01199,601170938,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01200,601170938,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01201,601109598,train,train,manual,manual,True,KR.ARSB,train|test,True
stead_event_01202,601109598,test,train,manual,manual,True,KR.ARSB,train|test,True
stead_event_01203,601122006,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01204,601276193,train,val,manual,manual,True,KR.ARSB,train,True
stead_event_01205,601276193,train,val,manual,manual,True,KR.ARSB,train,True
stead_event_01206,601531700,train,val,manual,autopicker,False,KR.ARSB,train,True
stead_event_01207,601531700,train,val,manual,autopicker,False,KR.ARSB,train,True
stead_event_01208,601713915,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01209,601769282,train,test,manual,manual,True,KR.ARSB,train|val,True
stead_event_01210,601769282,val,test,manual,manual,True,KR.ARSB,train|val,True
stead_event_01211,601840298,train,train,manual,autopicker,False,KR.ARSB,train,True
stead_event_01212,601840298,train,train,manual,autopicker,False,KR.ARSB,train,True
stead_event_01213,603273129,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01214,602356222,val,train,manual,manual,True,KR.ARSB,val,True
stead_event_01215,602358359,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01216,602583922,train,train,manual,manual,True,KR.ARSB,train|val,True
stead_event_01217,602583922,val,train,manual,manual,True,KR.ARSB,train|val,True
stead_event_01218,602560580,train,train,manual,manual,True,KR.ARSB,train|test,True
stead_event_01219,602560580,test,train,manual,manual,True,KR.ARSB,train|test,True
stead_event_01220,602761323,train,train,manual,manual,True,KR.ARSB,train|val,True
stead_event_01221,602761323,val,train,manual,manual,True,KR.ARSB,train|val,True
stead_event_01222,603981271,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01223,603981335,test,val,manual,manual,True,KR.ARSB,train|test,True
stead_event_01224,603981335,train,val,manual,manual,True,KR.ARSB,train|test,True
stead_event_01225,603984761,test,val,autopicker,manual,False,KR.ARSB,train|test,True
stead_event_01226,603984761,train,val,autopicker,manual,False,KR.ARSB,train|test,True
stead_event_01227,604100830,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01228,604101080,train,train,manual,manual,True,KR.ARSB,train|val,True
stead_event_01229,604101080,val,train,manual,manual,True,KR.ARSB,train|val,True
stead_event_01230,604103514,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01231,604103514,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01232,603794892,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01233,603794892,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01234,604009333,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01235,604056056,test,train,manual,manual,True,KR.ARSB,test,False
stead_event_01236,604172026,test,train,manual,manual,True,KR.ARSB,test,False
stead_event_01237,606441778,test,train,manual,manual,True,KR.ARSB,test,False
stead_event_01238,606441833,val,train,manual,manual,True,KR.ARSB,val,True
stead_event_01239,606442850,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01240,606443015,val,train,manual,manual,True,KR.ARSB,val,True
stead_event_01241,606443318,train,train,manual,manual,True,KR.ARSB,train,True
stead_event_01242,606443840,train,val,manual,manual,True,KR.ARSB,train,True
stead_event_01243,604725260,train,test,manual,manual,True,KR.ARSB,train,True
stead_event_01244,605672667,train,test,manual,manual,True,KR.ARSB,train,True
stead_event_01245,607719471,val,test,manual,manual,True,KR.ARSB,train|val,True
stead_event_01246,607719471,train,test,manual,manual,True,KR.ARSB,train|val,True
stead_event_01247,ci14938052,train,test,manual,manual,True,CI.ARV,train,True
stead_event_01248,ci14981444,train,test,manual,manual,True,CI.ARV,train,True
stead_event_01249,ci15152793,test,val,automatic,manual,False,CI.ARV,test,False
stead_event_01250,ci15190441,train,train,manual,manual,True,CI.ARV,train,True
stead_event_01251,ci11338050,train,train,automatic,automatic,False,CI.ARV,train,True
stead_event_01252,8358327,train,train,manual,manual,True,IV.ARVD,train,True
stead_event_01253,11499509,val,train,manual,manual,True,IV.ARVD,train|val,True
stead_event_01254,11930027,train,val,manual,autopicker,False,IV.ARVD,train,True
stead_event_01255,13894230,train,train,manual,manual,True,IV.ARVD,train|val,True
stead_event_01256,13898373,train,train,manual,manual,True,IV.ASQU,train,True
stead_event_01257,13500707,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01258,12921036,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01259,12921310,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01260,14593988,test,train,manual,manual,True,HA.ATAL,test,False
stead_event_01261,12921588,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01262,12921657,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01263,12099731,test,train,manual,manual,True,HA.ATAL,test,False
stead_event_01264,12099896,train,val,manual,manual,True,HA.ATAL,train|val,True
stead_event_01265,13397029,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01266,13397363,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01267,13397870,train,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01268,13401010,test,train,manual,manual,True,HA.ATAL,test,False
stead_event_01269,13401087,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01270,14188784,test,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01271,14189018,train,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01272,14189804,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01273,12636051,train,test,manual,manual,True,HA.ATAL,train,True
stead_event_01274,14191157,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01275,13679914,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01276,14306213,test,train,manual,manual,True,HA.ATAL,test,False
stead_event_01277,15139283,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01278,16867667,test,test,manual,manual,True,HA.ATAL,test,False
stead_event_01279,602726488,train,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01280,602726488,test,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01281,602359420,val,train,manual,manual,True,HA.ATAL,val,True
stead_event_01282,602359420,val,train,manual,autopicker,False,HA.ATAL,val,True
stead_event_01283,602359420,val,train,manual,manual,True,HA.ATAL,val,True
stead_event_01284,602359420,val,train,manual,autopicker,False,HA.ATAL,val,True
stead_event_01285,603807476,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01286,603308684,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01287,603308684,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01288,603808388,test,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01289,603808388,train,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01290,603808393,val,train,manual,manual,True,HA.ATAL,val,True
stead_event_01291,603808413,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01292,603310337,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01293,603463302,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01294,608588542,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01295,608588542,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01296,603463308,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01297,603463308,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01298,603309053,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01299,603309053,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01300,603499254,train,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01301,603499254,val,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01302,603499259,train,val,manual,manual,True,HA.ATAL,train,True
stead_event_01303,603808477,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01304,603808477,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01305,603808481,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01306,603499264,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01307,603499264,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01308,603499264,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01309,603499264,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01310,608588544,train,test,manual,manual,True,HA.ATAL,train|test,True
stead_event_01311,608588544,test,test,manual,manual,True,HA.ATAL,train|test,True
stead_event_01312,603808634,val,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01313,603808634,train,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01314,603311525,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01315,603311525,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01316,603499328,train,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01317,603499328,test,train,manual,manual,True,HA.ATAL,train|test,True
stead_event_01318,603499336,train,test,manual,manual,True,HA.ATAL,train,True
stead_event_01319,603499336,train,test,manual,manual,True,HA.ATAL,train,True
stead_event_01320,603808693,train,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01321,603808693,val,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01322,608588548,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01323,608588548,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01324,603499356,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01325,603335569,train,test,manual,manual,True,HA.ATAL,train,True
stead_event_01326,603335569,train,test,manual,manual,True,HA.ATAL,train,True
stead_event_01327,603335451,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01328,603335451,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01329,603499508,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01330,603499508,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01331,608588562,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01332,608588562,train,train,manual,autopicker,False,HA.ATAL,train,True
stead_event_01333,603337785,train,test,manual,manual,True,HA.ATAL,train|val,True
stead_event_01334,603337785,val,test,manual,manual,True,HA.ATAL,train|val,True
stead_event_01335,603463919,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01336,603808946,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01337,603808946,train,train,manual,manual,True,HA.ATAL,train,True
stead_event_01338,603808979,train,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01339,603808979,val,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01340,603758707,train,test,manual,manual,True,HA.ATAL,train|test,True
stead_event_01341,603758707,test,test,manual,manual,True,HA.ATAL,train|test,True
stead_event_01342,609059607,train,test,manual,manual,True,HA.ATAL,train,True
stead_event_01343,609059607,train,test,manual,manual,True,HA.ATAL,train,True
stead_event_01344,609059396,val,train,manual,manual,True,HA.ATAL,val,True
stead_event_01345,603809489,test,test,manual,manual,True,HA.ATAL,val|test,True
stead_event_01346,603809489,val,test,manual,manual,True,HA.ATAL,val|test,True
stead_event_01347,603438465,val,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01348,603438465,train,train,manual,manual,True,HA.ATAL,train|val,True
stead_event_01349,603759349,val,val,manual,manual,True,HA.ATAL,train|val,True
stead_event_01350,603759349,train,val,manual,manual,True,HA.ATAL,train|val,True
stead_event_01351,601675884,train,train,manual,manual,True,IV.ATCA,train,True
stead_event_01352,13478675,test,test,manual,autopicker,False,FR.ATE,test,False
stead_event_01353,10909810,train,train,manual,manual,True,FR.ATE,train,True
stead_event_01354,10954462,val,train,manual,manual,True,FR.ATE,val,True
stead_event_01355,10954470,train,val,manual,autopicker,False,FR.ATE,train,True
stead_event_01356,11670602,train,train,manual,manual,True,FR.ATE,train,True
stead_event_01357,13944474,train,test,manual,manual,True,FR.ATE,train,True
stead_event_01358,601830341,val,train,manual,manual,True,FR.ATE,val,True
stead_event_01359,602213372,train,train,manual,manual,True,FR.ATE,train,True
stead_event_01360,603054801,train,train,manual,manual,True,FR.ATE,train,True
stead_event_01361,603374462,train,test,manual,autopicker,False,FR.ATE,train,True
stead_event_01362,604085163,train,test,manual,manual,True,FR.ATE,train,True
stead_event_01363,606843620,test,test,manual,manual,True,FR.ATE,train|test,True
stead_event_01364,606843620,train,test,manual,manual,True,FR.ATE,train|test,True
stead_event_01365,606843620,test,test,manual,manual,True,FR.ATE,train|test,True
stead_event_01366,606843620,train,test,manual,manual,True,FR.ATE,train|test,True
stead_event_01367,607120300,train,train,manual,manual,True,FR.ATE,train|val,True
stead_event_01368,607120300,val,train,manual,manual,True,FR.ATE,train|val,True
stead_event_01369,607120300,train,train,manual,manual,True,FR.ATE,train|val,True
stead_event_01370,14756518,train,train,manual,manual,True,HL.ATH,train,True
stead_event_01371,14757341,train,train,manual,manual,True,HL.ATH,train,True
stead_event_01372,16333273,val,train,manual,manual,True,HL.ATH,val,True
stead_event_01373,16867614,train,train,manual,manual,True,HL.ATH,train,True
stead_event_01374,601815418,test,test,manual,manual,True,HL.ATH,test,False
stead_event_01375,601815418,test,test,manual,manual,True,HL.ATH,test,False
stead_event_01376,603048481,train,train,autopicker,manual,False,HL.ATH,train,True
stead_event_01377,603048481,train,train,autopicker,manual,False,HL.ATH,train,True
stead_event_01378,603819232,train,train,manual,manual,True,HL.ATH,train,True
stead_event_01379,603819232,train,train,manual,manual,True,HL.ATH,train,True
stead_event_01380,604858031,train,train,manual,manual,True,HL.ATH,train,True
stead_event_01381,605100607,train,val,manual,manual,True,HL.ATH,train,True
stead_event_01382,11324127,train,train,manual,manual,True,HA.ATHU,train,True
stead_event_01383,11324287,test,train,manual,manual,True,HA.ATHU,test,False
stead_event_01384,11513931,val,train,manual,manual,True,HA.ATHU,val,True
stead_event_01385,13377213,val,test,manual,manual,True,HA.ATHU,val,True
stead_event_01386,12921142,train,train,manual,manual,True,HA.ATHU,train,True
stead_event_01387,12921283,train,train,manual,manual,True,HA.ATHU,train,True
stead_event_01388,13378156,train,train,manual,manual,True,HA.ATHU,train,True
stead_event_01389,13398137,test,train,manual,manual,True,HA.ATHU,test,False
stead_event_01390,14767047,train,train,manual,manual,True,HA.ATHU,train,True
stead_event_01391,11006261,test,train,manual,manual,True,AK.ATKA,test,False
stead_event_01392,11477476,train,val,manual,manual,True,AK.ATKA,train,True
stead_event_01393,13989497,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01394,13562438,val,train,manual,manual,True,AK.ATKA,val,True
stead_event_01395,13637306,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01396,14766806,test,train,manual,autopicker,False,AK.ATKA,test,False
stead_event_01397,15609025,test,train,manual,manual,True,AK.ATKA,test,False
stead_event_01398,15990247,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01399,16151681,train,val,manual,manual,True,AK.ATKA,train,True
stead_event_01400,16151681,train,val,manual,manual,True,AK.ATKA,train,True
stead_event_01401,ak011e8zl4ea,test,test,autopicker,autopicker,False,AK.ATKA,test,False
stead_event_01402,ak011gl4levv,train,train,autopicker,autopicker,False,AK.ATKA,train,True
stead_event_01403,ak0125irhkr9,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01404,601459527,train,train,manual,manual,True,AK.ATKA,train|val,True
stead_event_01405,601459527,val,train,manual,manual,True,AK.ATKA,train|val,True
stead_event_01406,602058468,train,train,manual,manual,True,AK.ATKA,train|val,True
stead_event_01407,602058468,val,train,manual,manual,True,AK.ATKA,train|val,True
stead_event_01408,602059953,test,val,manual,manual,True,AK.ATKA,train|test,True
stead_event_01409,602059953,train,val,manual,manual,True,AK.ATKA,train|test,True
stead_event_01410,602954416,train,train,manual,manual,True,AK.ATKA,train|test,True
stead_event_01411,602954416,test,train,manual,manual,True,AK.ATKA,train|test,True
stead_event_01412,603041376,train,val,manual,manual,True,AK.ATKA,train|val,True
stead_event_01413,603041376,val,val,manual,manual,True,AK.ATKA,train|val,True
stead_event_01414,604484400,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01415,606918180,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01416,606919017,test,train,manual,manual,True,AK.ATKA,test,False
stead_event_01417,610571062,train,val,manual,manual,True,AK.ATKA,train,True
stead_event_01418,605134686,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01419,605597185,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01420,605597273,train,val,manual,manual,True,AK.ATKA,train,True
stead_event_01421,605643489,train,test,manual,manual,True,AK.ATKA,train,True
stead_event_01422,605659505,train,train,manual,manual,True,AK.ATKA,train,True
stead_event_01423,607187931,test,train,manual,autopicker,False,AK.ATKA,train|test,True
stead_event_01424,607187931,train,train,manual,autopicker,False,AK.ATKA,train|test,True
stead_event_01425,607187931,train,train,manual,autopicker,False,AK.ATKA,train|test,True
stead_event_01426,607259897,train,val,manual,manual,True,AK.ATKA,train|val,True
stead_event_01427,607259897,val,val,manual,manual,True,AK.ATKA,train|val,True
stead_event_01428,607214421,train,val,manual,manual,True,AK.ATKA,train|test,True
stead_event_01429,607214421,test,val,manual,manual,True,AK.ATKA,train|test,True
stead_event_01430,603794489,train,train,manual,manual,True,AV.AU22,train,True
stead_event_01431,603794489,train,train,manual,manual,True,AV.AU22,train,True
stead_event_01432,603928538,train,test,manual,manual,True,AV.AU22,train|test,True
stead_event_01433,603928538,train,test,manual,manual,True,AV.AU22,train|test,True
stead_event_01434,603956739,train,train,manual,manual,True,AV.AU22,train|test,True
stead_event_01435,603956739,train,train,manual,manual,True,AV.AU22,train|test,True
stead_event_01436,604014486,val,train,manual,manual,True,AV.AU22,val|test,True
stead_event_01437,604030796,train,test,manual,manual,True,AV.AU22,train,True
stead_event_01438,604106471,train,train,manual,manual,True,AV.AU22,train,True
stead_event_01439,604106471,train,train,manual,manual,True,AV.AU22,train,True
stead_event_01440,604107855,val,train,manual,manual,True,AV.AU22,train|val,True
stead_event_01441,604107855,train,train,manual,manual,True,AV.AU22,train|val,True
stead_event_01442,604108432,train,test,manual,manual,True,AV.AU22,train,True
stead_event_01443,604108432,train,test,manual,manual,True,AV.AU22,train,True
stead_event_01444,604400615,val,train,manual,manual,True,AV.AU22,train|val,True
stead_event_01445,604400615,train,train,manual,manual,True,AV.AU22,train|val,True
stead_event_01446,604464838,train,train,manual,manual,True,AV.AU22,train,True
stead_event_01447,605146312,val,test,manual,manual,True,AV.AU22,val,True
stead_event_01448,605469473,val,train,manual,manual,True,AV.AU22,val,True
stead_event_01449,606745841,train,train,manual,manual,True,AV.AU22,train|test,True
stead_event_01450,606745841,test,train,manual,manual,True,AV.AU22,train|test,True
stead_event_01451,606977455,train,val,manual,manual,True,AV.AU22,train|test,True
stead_event_01452,606977455,train,val,manual,manual,True,AV.AU22,train|test,True
stead_event_01453,606977455,train,val,manual,manual,True,AV.AU22,train|test,True
stead_event_01454,ak16669887,train,test,manual,manual,True,AV.AU22,train,True
stead_event_01455,ak16903599,train,val,autopicker,autopicker,False,AV.AU22,train,True
stead_event_01456,ak17134644,test,train,autopicker,autopicker,False,AV.AU22,train|test,True
stead_event_01457,ak17153768,train,train,autopicker,autopicker,False,AV.AU22,train,True
stead_event_01458,ak17604572,train,val,autopicker,autopicker,False,AV.AU22,train,True
stead_event_01459,ak18057488,train,train,manual,manual,True,AV.AU22,train,True
stead_event_01460,ak18393877,test,train,autopicker,autopicker,False,AV.AU22,test,False
stead_event_01461,ak18567491,train,train,autopicker,autopicker,False,AV.AU22,train|val,True
stead_event_01462,ak19111454,train,test,manual,manual,True,AV.AU22,train|val,True
stead_event_01463,ak19702124,train,train,manual,manual,True,AV.AU22,train|test,True
stead_event_01464,ak19967527,train,train,manual,manual,True,AV.AU22,train,True
stead_event_01465,606977455,test,val,manual,manual,True,AV.AUCH,train|test,True
stead_event_01466,606977455,test,val,manual,manual,True,AV.AUCH,train|test,True
stead_event_01467,606977455,train,val,manual,manual,True,AV.AUCH,train|test,True
stead_event_01468,606977455,test,val,manual,manual,True,AV.AUCH,train|test,True
stead_event_01469,606977455,train,val,manual,manual,True,AV.AUCH,train|test,True
stead_event_01470,13993375,test,train,manual,manual,True,AV.AUI,test,False
stead_event_01471,14173952,train,val,manual,manual,True,AV.AUI,train,True
stead_event_01472,17155813,train,train,manual,autopicker,False,AV.AUI,train,True
stead_event_01473,14628624,train,test,manual,manual,True,AV.AUI,train,True
stead_event_01474,14629268,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01475,16398544,train,train,manual,manual,True,AV.AUI,train|val,True
stead_event_01476,16398544,train,train,manual,manual,True,AV.AUI,train|val,True
stead_event_01477,17435477,train,val,manual,manual,True,AV.AUI,train|val,True
stead_event_01478,17435477,val,val,manual,manual,True,AV.AUI,train|val,True
stead_event_01479,600671310,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01480,600671310,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01481,600671340,test,train,manual,manual,True,AV.AUI,train|test,True
stead_event_01482,600671340,train,train,manual,manual,True,AV.AUI,train|test,True
stead_event_01483,ak012blpm04,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01484,ak012ienwxj,train,val,manual,manual,True,AV.AUI,train,True
stead_event_01485,600734618,test,train,manual,manual,True,AV.AUI,train|test,True
stead_event_01486,600734618,train,train,manual,manual,True,AV.AUI,train|test,True
stead_event_01487,600319669,train,train,manual,manual,True,AV.AUI,train|val,True
stead_event_01488,600319669,val,train,manual,manual,True,AV.AUI,train|val,True
stead_event_01489,ak0121vy2cgb,test,train,manual,manual,True,AV.AUI,test,False
stead_event_01490,600675460,train,val,manual,manual,True,AV.AUI,train,True
stead_event_01491,600675460,train,val,manual,manual,True,AV.AUI,train,True
stead_event_01492,ak0124vks9cc,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01493,ak0124x58sv7,test,test,autopicker,autopicker,False,AV.AUI,test,False
stead_event_01494,ak0126j2yrj3,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01495,601032288,train,test,manual,autopicker,False,AV.AUI,train|test,True
stead_event_01496,601032288,test,test,manual,autopicker,False,AV.AUI,train|test,True
stead_event_01497,601475429,train,train,manual,manual,True,AV.AUI,train,True
stead_event_01498,601475429,train,train,manual,manual,True,AV.AUI,train,True
