event_id,sha256,matches,distinct_source_ids,expected_mapping_found,expected_trace,expected_source,matched_sources
stead_event_01279,af1f31a92c2313326643d7d0dd56a59cdb3355a4ac9c04fbedb285d31f7eaae2,1,1,True,ATAL.HA_20130129232919_EV,602726488,602726488
stead_event_01280,e350e9e68fd65a7d4aa8e03ac331119289da17cbdca1f39ed502f30aa325d4a7,1,1,True,ATAL.HA_20130129232920_EV,602726488,602726488
stead_event_01281,a10fe01412f5b2112e939c95e723cd479e39a2ce609b2634e65fd421bcc0597b,1,1,True,ATAL.HA_20130130042721_EV,602359420,602359420
stead_event_01282,94c924e9cf0e6234472537da507a258026b0b6f1cc2ba9137e6d409226ed14a7,1,1,True,ATAL.HA_20130130042722_EV,602359420,602359420
stead_event_01283,d84681194050df09aba2cc1b702841d75b7aca426f221c4aa554737e34459110,1,1,True,ATAL.HA_20130130042724_EV,602359420,602359420
stead_event_01284,011da7e47f27c1d7386cee9c8d7c622db99c3735e5d88da949443a0bbb86986b,1,1,True,ATAL.HA_20130130042726_EV,602359420,602359420
stead_event_01285,be9e1afa7e22dc63841db221327de0b07afa8f4e4a56feeed3759d80ef66f9d2,1,1,True,ATAL.HA_20130624124304_EV,603807476,603807476
stead_event_01286,43ff5cc41b39b5488d352cb897ffc680b684e68d68b38b9763c25a04b3a4b6b9,1,1,True,ATAL.HA_20130807090242_EV,603308684,603308684
stead_event_01287,17d9c4ca846aa38c3b71b2c4a13dcbdf80a5d5f7f8402d0b7a86ac323ac56290,1,1,True,ATAL.HA_20130807090245_EV,603308684,603308684
stead_event_01288,1fa477ed8c85349008e072d080bedadc5eddfe626504f98033aa830d81459e05,1,1,True,ATAL.HA_20130807090648_EV,603808388,603808388
stead_event_01289,626a13558c72d64614adee1bb088ab8164dec646ba0e1ba2869a92ae053a6e43,1,1,True,ATAL.HA_20130807090650_EV,603808388,603808388
stead_event_01290,6af2f64a10fb254b068b4adb6553ecbd3b531c3bd30060e4a908d9ca0d234551,1,1,True,ATAL.HA_20130807091810_EV,603808393,603808393
stead_event_01291,f47cf2c18442029a9fbbb8dee269c877dac36f449a2e5bc51cd8647ae87fc0ea,1,1,True,ATAL.HA_20130807095152_EV,603808413,603808413
stead_event_01292,46fde69bcadc321ff0a39640a2dfebe4db5f90c5ee45aa4ae6eb10b53e5fe6ed,1,1,True,ATAL.HA_20130807100229_EV,603310337,603310337
stead_event_01293,8cfe07e76ef26cadd489461afa858cae38c4cac97fd6493fbcfbaff39363acfe,1,1,True,ATAL.HA_20130807123157_EV,603463302,603463302
stead_event_01294,20900d714788b828e2ca6b5ad29e50b93a363b526928bae8de80c535d8628c91,1,1,True,ATAL.HA_20130807134431_EV,608588542,608588542
stead_event_01295,638787290078b0bbce504f9836245ac5bd2b52d2966923aa74cba52b8bfbf50d,1,1,True,ATAL.HA_20130807134433_EV,608588542,608588542
stead_event_01296,c08d6d034afeba4eee28080cfcf8cff4ab207a2c40aafb0889e509332a56c78c,1,1,True,ATAL.HA_20130807143607_EV,603463308,603463308
stead_event_01297,67a542285babec9377f4ca0b02cca1e8fd752bb82eb9c892c5d56640e0cf50ab,1,1,True,ATAL.HA_20130807143610_EV,603463308,603463308
stead_event_01298,438ba74535031ac84f1decbc931ee81b3bbcb3a45ffadc5ce4b02b2f40909015,1,1,True,ATAL.HA_20130807151813_EV,603309053,603309053
stead_event_01299,c0468ad66b82ec317a2f6f527b09bb7b286857a8e1014c423b9b6fff3a872376,1,1,True,ATAL.HA_20130807151817_EV,603309053,603309053
stead_event_01300,2532c7497b39b135172a51750e64baf9be3e5ea88a59874ee7f51c9a7cb894fc,1,1,True,ATAL.HA_20130807160340_EV,603499254,603499254
stead_event_01301,4be167594b3def486279c6b0717394ff2933ab5967513b1de77b3ad42a89f82b,1,1,True,ATAL.HA_20130807160345_EV,603499254,603499254
stead_event_01302,e3a2c20fa79d989f971efdfb06cc19a84878fb44a82168cdb9999198ff9d0f62,1,1,True,ATAL.HA_20130807181947_EV,603499259,603499259
stead_event_01303,fdf265240134d24bfef4d0e80c476e1caf8ed9c6fad9149f35df123c52b6ee3c,1,1,True,ATAL.HA_20130807184426_EV,603808477,603808477
stead_event_01304,c69468b4005cb96ffce50b2e799875b0068533867f7b7311ef4afce9503409a4,1,1,True,ATAL.HA_20130807184428_EV,603808477,603808477
stead_event_01305,9734b0f9dd0759a74c3fe6c6ac86a645668c70f32c01a6b67a2cddf868460ea9,1,1,True,ATAL.HA_20130807195436_EV,603808481,603808481
stead_event_01306,ea0d427f87cd11771a7258ca6918460f6115d031db5d89fa990af6ed8f75b2dd,1,1,True,ATAL.HA_20130807200445_EV,603499264,603499264
stead_event_01307,22747df644b8f61ac9c7d453be0f36a5b949fc7b7c877914a39b87c8d6e4494b,1,1,True,ATAL.HA_20130807200446_EV,603499264,603499264
stead_event_01308,cd841d5b29829ae04c361161612ccbddd0434b97413e9ee8d594d4924a43bb0a,1,1,True,ATAL.HA_20130807200448_EV,603499264,603499264
stead_event_01309,1a8139e49d825a5af8413bb9f0b9cbd5db175504320a4e7ae7a0ac13a22c5cb3,1,1,True,ATAL.HA_20130807200449_EV,603499264,603499264
stead_event_01310,1838481a38203d638a57c385a39cc5f72a4d7de6648d684f4aecd72618c92381,1,1,True,ATAL.HA_20130808163530_EV,608588544,608588544
stead_event_01311,9203b2e8a0d4f191936e5d59abe2a4a81cef395695dff570d85edf49e2670efa,1,1,True,ATAL.HA_20130808163531_EV,608588544,608588544
stead_event_01312,ff6293dff04d7b688447dcd46336edaaf25e893b813cff8cb187480848db2f1d,1,1,True,ATAL.HA_20130809114954_EV,603808634,603808634
stead_event_01313,bfdb0fe57ee0e1b8c8b6c7803d301fa17bcdf345873dd0938b37a5a8c9995e81,1,1,True,ATAL.HA_20130809114956_EV,603808634,603808634
stead_event_01314,7d1e60218817e03a04f84f3601c5db147f28306000f31294b001d5c6eff04588,1,1,True,ATAL.HA_20130809131008_EV,603311525,603311525
stead_event_01315,94093b97e3190f9ea2c569270c400970e722a5d1b266b02e3af38865428ed959,1,1,True,ATAL.HA_20130809131009_EV,603311525,603311525
stead_event_01316,a6aaaae5e36730bf16255d87054cdc7f3eebeb02b8a929ccdccf266ee5110895,1,1,True,ATAL.HA_20130809131413_EV,603499328,603499328
stead_event_01317,8690591a2c5e4a047fde9fc117abdf23d0e4b791715c09c665814c0b55dec04a,1,1,True,ATAL.HA_20130809131414_EV,603499328,603499328
stead_event_01318,83c2c1b88cf561cba61b94aa4938890abeb8e3cdecf931f2f7f8453354749605,1,1,True,ATAL.HA_20130809192648_EV,603499336,603499336
stead_event_01319,afe992c1a1dc02402219724ada34df72e302a76e39e07ee3e155722352a26b4f,1,1,True,ATAL.HA_20130809192651_EV,603499336,603499336
stead_event_01320,8c78c22134183ae92a215b4ee4be046e7eb04909b9056094b2af26f2381381ca,1,1,True,ATAL.HA_20130810001954_EV,603808693,603808693
stead_event_01321,0a2b042d25791b11eb3322d6989f4490623186eef9a3a9b85f06e9fe8c7fcfa8,1,1,True,ATAL.HA_20130810001955_EV,603808693,603808693
stead_event_01322,f487af45c63c4cdaa8d15ab2d5d8b29499067981afc2d72f71b5ab24327ee61f,1,1,True,ATAL.HA_20130810050513_EV,608588548,608588548
stead_event_01323,a372f53dd41ca5fcc2ba2bc7611185ed2d4867563ef752c07b621ee2e5079c11,1,1,True,ATAL.HA_20130810050515_EV,608588548,608588548
stead_event_01324,9c43b067916b2ae6eb63f610b0eb523cc0f3a093e0c6ce2be9111a153a1f87c1,1,1,True,ATAL.HA_20130810070934_EV,603499356,603499356
stead_event_01325,4fbbbce14700942e641c5c9cba28da78b9341b5cc876f7be9dfb7046d4124cb0,1,1,True,ATAL.HA_20130814164124_EV,603335569,603335569
stead_event_01326,d539a35be3cb9c65e526cd110d609c89082afe3b87a086cf8ac2447727dc2c8d,1,1,True,ATAL.HA_20130814164127_EV,603335569,603335569
stead_event_01327,de390098e6dab6f3014d93e30dc68d392e93ec0ef91edb54247142512b8eb9fa,1,1,True,ATAL.HA_20130814171253_EV,603335451,603335451
stead_event_01328,8a20b63540cb6553ab5d2d7aa12646be91a16d08d3beb500f62194dcb0661a1f,1,1,True,ATAL.HA_20130814171257_EV,603335451,603335451
stead_event_01329,091ac70756607da9be6d87abc193648186d8c720f9e64bed5df216349e799bf2,1,1,True,ATAL.HA_20130815010327_EV,603499508,603499508
stead_event_01330,f1827c955043b6f3a1dd59a353492b42fbd88e79491b579a337d66163ecc61f6,1,1,True,ATAL.HA_20130815010329_EV,603499508,603499508
stead_event_01331,39059acfc6c779553cb6c36879023540c7dc6779b27bd00130f5ff89dcfdc929,1,1,True,ATAL.HA_20130818104250_EV,608588562,608588562
stead_event_01332,c38c508ef6e1496cccbf086ca664a6f157829f41ee2f0449cb1b7e60019a1d6d,1,1,True,ATAL.HA_20130818104251_EV,608588562,608588562
stead_event_01333,70b79090b5c994bb75ea12aabf25f158388bf073a3568b15a3eaa526562ef142,1,1,True,ATAL.HA_20130818163920_EV,603337785,603337785
stead_event_01334,52f08fd8341188a16d3cce570a93f3d75f5d2c8ca6814018c3b6b2a54ab3fa6f,1,1,True,ATAL.HA_20130818163922_EV,603337785,603337785
stead_event_01335,42084cd295a9dc4e6122be761236bcdaff6af9e5501edf498a6f0eefb5316918,1,1,True,ATAL.HA_20130818200840_EV,603463919,603463919
stead_event_01336,c30784890cecdc1fc9c2fb08ac0db67b3760e5fb2dbad2824f39532152e39751,1,1,True,ATAL.HA_20130819033228_EV,603808946,603808946
stead_event_01337,1a883ff4ca20b6f0d7e3ea818fa8b591803482fbb494093c23013f989ccc4752,1,1,True,ATAL.HA_20130819033231_EV,603808946,603808946
stead_event_01338,c73cb8107344054c6ea47e8c735e584b4abf7121d2f8d433a60f9bb2ad6981ee,1,1,True,ATAL.HA_20130820175118_EV,603808979,603808979
stead_event_01339,2ff23b5bb58be52324cfa356f01d91f66a64e1e476e3cc5d5f1d40eaf8b0b901,1,1,True,ATAL.HA_20130820175119_EV,603808979,603808979
stead_event_01340,b41b6f3f75880ae317ae3640aa49c678c6f6290843939feff4205ddbd2f954d9,1,1,True,ATAL.HA_20130902044019_EV,603758707,603758707
stead_event_01341,03ca28bb83a13eb2c74971071a30a5023a1c2e16cba5308c703d3ba3156d65fa,1,1,True,ATAL.HA_20130902044022_EV,603758707,603758707
stead_event_01342,76a3d732cd696bcad84270fea97cda175aeb44d9ac8906300ca9bcd524e189eb,1,1,True,ATAL.HA_20130916144236_EV,609059607,609059607
stead_event_01343,18f0dd15457ea19c5380a2cb9187e626fa19853b9d4564d9a9cda6601222fb0f,1,1,True,ATAL.HA_20130916144239_EV,609059607,609059607
stead_event_01344,26170b3cfe5f94ed67a777a6c310325c0b429c66e485bebb61eadf0304307d2d,1,1,True,ATAL.HA_20130916150111_EV,609059396,609059396
stead_event_01345,85f2ff586bc341e065355e53bde7c8b2598376991f4bc0cb569ebc2dd64e97c8,1,1,True,ATAL.HA_20130916161306_EV,603809489,603809489
stead_event_01346,8eed60c638373a8db19436ea0dce2d6e82c240e84804b1ce2700db7ad8de351f,1,1,True,ATAL.HA_20130916161309_EV,603809489,603809489
stead_event_01347,8d6918e44b0886eb0301e0dc1e7f28c11c90da31907760d1d20286c104dbb58a,1,1,True,ATAL.HA_20130917073942_EV,603438465,603438465
stead_event_01348,ef4b0208d22de80d51eab611cce27c764732bef4514093a12cc0fbad4ddd37c1,1,1,True,ATAL.HA_20130917073943_EV,603438465,603438465
stead_event_01349,b79025cdd16d8b82d4202603924dea6f44e24117bbbed70863cf309403d68670,1,1,True,ATAL.HA_20130917085246_EV,603759349,603759349
stead_event_01350,1f1c714a898f94027072a41a41d6e7a5d5958705faa1c446d8b16bb06ac3ae40,1,1,True,ATAL.HA_20130917085247_EV,603759349,603759349
stead_event_01351,c9a0dee42444b032279585c0dd304c0af319181047798abc3a2b56fc048538cc,1,1,True,ATCA.IV_20120905170607_EV,601675884,601675884
stead_event_01352,d3a46d804f5fa803dc6daa787836a7b1bfce4829a9690001b8ff902e3dffabbd,1,1,True,ATE.FR_20080301214344_EV,13478675,13478675
stead_event_01353,4fa38d6ab9647507907c9afaeb00a2a30e3163f092f4e67c0c11275d090a4517,1,1,True,ATE.FR_20080426135506_EV,10909810,10909810
stead_event_01354,b8b603a5c01741af0121820394fec882e30eb4d86bf0f0e95a566ff44347eaa4,1,1,True,ATE.FR_20080517041014_EV,10954462,10954462
stead_event_01355,b7faa26335d27c698445a6aeae6cf6e2f5cef55a7bfc4ff0a5e87416d635de10,1,1,True,ATE.FR_20080518015724_EV,10954470,10954470
stead_event_01356,1c626cdd092a8f3d3abf4e25489875ec7642e0a181e3fc91ec189437fc1b2d09,1,1,True,ATE.FR_20090209083827_EV,11670602,11670602
stead_event_01357,73313554beb8076c687660744a8a5577b8a05b768d96fb6887a33f65d5aa7fa3,1,1,True,ATE.FR_20091116152203_EV,13944474,13944474
stead_event_01358,619d7c2f6f48490f0c5e7f8ffd80cd428a5f7bc3bf218ff35c4a3f35dd12d4ef,1,1,True,ATE.FR_20121013043343_EV,601830341,601830341
stead_event_01359,eda630979c0cd4c765a923be4c1693b18d2a9bbd32b2d22a8fde635023f1e7e8,1,1,True,ATE.FR_20130105232614_EV,602213372,602213372
stead_event_01360,dadaece6c35fec8f1985d96de5ca4f69a17c992ad9ec1e2630d78b669c5445a3,1,1,True,ATE.FR_20130607100710_EV,603054801,603054801
stead_event_01361,805b2f9bdc43f34fc8bbcc81293037f36080b1e67a3f41292ba0356c3b4d9422,1,1,True,ATE.FR_20130902123634_EV,603374462,603374462
stead_event_01362,9be12b83389361dddcbc7b3a9bb1d38183eea1c5893083113a8f3b1463594ee5,1,1,True,ATE.FR_20140301165138_EV,604085163,604085163
stead_event_01363,913b31e601adba790934eb5871105affbff5e46e8db08b8987cd02f8b616c87b,1,1,True,ATE.FR_20150318070815_EV,606843620,606843620
stead_event_01364,86a5b3190a0c87eb3347dcd1df1f915d56873ca83b8f43cb0443a5e7a8742ca2,1,1,True,ATE.FR_20150318070817_EV,606843620,606843620
stead_event_01365,6bb7648bd81999080966586607df75ba0c96bcf75bbdad2571c15d7c81d2f35d,1,1,True,ATE.FR_20150318070818_EV,606843620,606843620
stead_event_01366,d714fb3bbb0cc18bc0e73583b46245ff5ee536acf7c578550876813497894234,1,1,True,ATE.FR_20150318070819_EV,606843620,606843620
stead_event_01367,8cb319ece637af54295310fb017dcf89a04e07952bf08d758d0e33f49de2fe92,1,1,True,ATE.FR_20150414042528_EV,607120300,607120300
stead_event_01368,8559d8a19723ad5c2f47a96cf11cf8b8789f8593b6f3269005aaa6e7d78039d6,1,1,True,ATE.FR_20150414042529_EV,607120300,607120300
stead_event_01369,c5bd528b243f1a9b1e7a7404b3b2f5fb4cc71200c57cb0f0b853fcdb34576dd9,1,1,True,ATE.FR_20150414042530_EV,607120300,607120300
stead_event_01370,933a9c8aae1f400846123b449ddc32c35d7f2770e20aa36fa0763128a9aff10f,1,1,True,ATH.HL_20100311095408_EV,14756518,14756518
stead_event_01371,17c6d61d952056692a38a8f35da63170e467b6707f22e9138f7809a6b48e47a4,1,1,True,ATH.HL_20100419013548_EV,14757341,14757341
stead_event_01372,19dbf6e8aa2ea1824735f2da2fc5a5b1eccd988a78f7084cf4bd72b08612d9c8,1,1,True,ATH.HL_20100605051241_EV,16333273,16333273
stead_event_01373,dcb5a9126023cbc8dcd5338928b62b252a947554d03067682ee4923c3f82b97d,1,1,True,ATH.HL_20101107233901_EV,16867614,16867614
stead_event_01374,c80b85186dd6a88aa50c487907c5b3ccf6672e2559acf95aff01adbcd815046a,1,1,True,ATH.HL_20120313195839_EV,601815418,601815418
stead_event_01375,7894714f3ed8c0a218bb13fe7e168c0a1fc56f7a4a1db07b8c5787c6c25a688f,1,1,True,ATH.HL_20120313195842_EV,601815418,601815418
stead_event_01376,fb0cb6e890facfb25764359c049e47ac1e3ace97d11e89a9f28f5b8d5c2a29de,1,1,True,ATH.HL_20130604015655_EV,603048481,603048481
stead_event_01377,f09a7d4e62e3c68feac39c41a690e2188c40862c7367141746e65b0bed0aef4f,1,1,True,ATH.HL_20130604015657_EV,603048481,603048481
stead_event_01378,d97ed049a322cf6ab5f26a6910cf5a33fb76854e19136c2f2082eaf2ede80f6f,1,1,True,ATH.HL_20131019031341_EV,603819232,603819232
stead_event_01379,a922abd28412212901d79f202443de469fea1ca66938ab18116ba7a31d3a0d48,1,1,True,ATH.HL_20131019031345_EV,603819232,603819232
stead_event_01380,35ed5080d5975cfbb7e58e1c2acd21df13ffdd243576a82a872ab187bd65e938,1,1,True,ATH.HL_20140720081522_EV,604858031,604858031
stead_event_01381,c7503b3b69757a7df3b698854ed58a9bd213070c8e465b674993d6cff8dbdeee,1,1,True,ATH.HL_20140730005504_EV,605100607,605100607
stead_event_01382,9732094da5ff9084c8a235cc4b74645138bd0fe83ab9d8bb994e7286b955352c,1,1,True,ATHU.HA_20080217013315_EV,11324127,11324127
stead_event_01383,f181b63cf04b5f5d834f8e0ef70c928762d5d5488b4bbc80affa9d4f42beedda,1,1,True,ATHU.HA_20080219050501_EV,11324287,11324287
stead_event_01384,1e4082a47c32f7eb8e502dd3671219f6e9b40f3ecb706bfbe902ff47f24430da,1,1,True,ATHU.HA_20080528141515_EV,11513931,11513931
stead_event_01385,2437ed00210bd810dd89242bba329e394be2cd82c8c43ac26b934119a0b19d0d,1,1,True,ATHU.HA_20080612011908_EV,13377213,13377213
stead_event_01386,58a0bf5b326be72f14c545bbe9e6aa5ae32822f23cc5840e8775b39e33749964,1,1,True,ATHU.HA_20080615152733_EV,12921142,12921142
stead_event_01387,cc77ba2bf612710f273ff1bdb5a31f68168cab6ed787995d1dd50b8d60ef4cba,1,1,True,ATHU.HA_20080618025508_EV,12921283,12921283
stead_event_01388,4d34dc0f1a776545684e1d32e7a539fda0f66533376303c93b784dfb3a52cc31,1,1,True,ATHU.HA_20080620181037_EV,13378156,13378156
stead_event_01389,e50f87114d0b5bfb1a91fceb6fd45478ffbd81cbae30f3c9c1290f4cf667643a,1,1,True,ATHU.HA_20081026172342_EV,13398137,13398137
stead_event_01390,459680ca2d96d2651d1af68c8f70896a29b6bc45ae53d6b74006df48a3e8027c,1,1,True,ATHU.HA_20090903222423_EV,14767047,14767047
stead_event_01391,4740e8b66e870df3da6fc8656a22fae9680f3619703d74f5c44ec4db1b844e19,1,1,True,ATKA.AK_20080221014400_EV,11006261,11006261
stead_event_01392,fa4862bbaab1def6dbe36a831ee284d5e949006b5be6c4b5e0537d6c2b0897a2,1,1,True,ATKA.AK_20080430000038_EV,11477476,11477476
stead_event_01393,d00550b0a4955cadf105cd7596661c29e9856cd2d6e5e1213ad5603ad30556a8,1,1,True,ATKA.AK_20090804212104_EV,13989497,13989497
stead_event_01394,baedd7468dc26c02d6e4b49ac73ad97c8d380e4f4f3fc590e8d2a126e858ee88,1,1,True,ATKA.AK_20090811142940_EV,13562438,13562438
stead_event_01395,ea962fe084793bdbafe054252672e96fb981eee43b3c50d82aea5aa9bd0adee1,1,1,True,ATKA.AK_20090823231248_EV,13637306,13637306
stead_event_01396,4735a13ee8e880c627877181fa0f301d143dd990475c7ce85611e63f2d1a6a25,1,1,True,ATKA.AK_20100611155355_EV,14766806,14766806
stead_event_01397,7aaae81b90b1d698c49de72b1640a11f3563ccb9abd0a0e1a43ecc5a83b4860b,1,1,True,ATKA.AK_20101021160532_EV,15609025,15609025
stead_event_01398,e3f2b0fea864ba6b53b2888b49f24de906c879c3cb1dfa046f2849d55eb8278b,1,1,True,ATKA.AK_20110114065056_EV,15990247,15990247
stead_event_01399,804876ccc5eaf1d3304b0082d9801e57779361ed3983fab6a49d4301189e52c6,1,1,True,ATKA.AK_20110117172754_EV,16151681,16151681
stead_event_01400,8f03cc909528be6997e0a2c85c51018e4f8277f6cc29814ed8239d6892417acf,1,1,True,ATKA.AK_20110117172757_EV,16151681,16151681
stead_event_01401,b4afb69852c01037cb2f91ca5374aac406f17de1c1db2b38f2e47ccbfc7eea85,1,1,True,ATKA.AK_20111106184542_EV,ak011e8zl4ea,ak011e8zl4ea
stead_event_01402,ed967aacf5df337410b48c33d7d4b96eb7c8e752e910ec91ba87b08731b2072e,1,1,True,ATKA.AK_20111227060245_EV,ak011gl4levv,ak011gl4levv
stead_event_01403,651161c33cffdc30f996a0d8e93a283e1440033e9dad4f288ad8b5a959bf9f6b,1,1,True,ATKA.AK_20120429184734_EV,ak0125irhkr9,ak0125irhkr9
stead_event_01404,265f00d0203a7405a14272a384be2614faba71c2a9c56122a64f0feccc3ffd36,1,1,True,ATKA.AK_20120723121107_EV,601459527,601459527
stead_event_01405,d9ff4cc79930f01ffd9953c7013de7c5ca2c46589d69475a66b46bdb0dac02cf,1,1,True,ATKA.AK_20120723121111_EV,601459527,601459527
stead_event_01406,e9e36b2251bde3acbf5b287eaddae93f11504d45b1917479d039704af6f64263,1,1,True,ATKA.AK_20121114165214_EV,602058468,602058468
stead_event_01407,5b642ee08c5efd906de92ebcb1b7dd53be95c1425490bb5eb3d98042aa9686ba,1,1,True,ATKA.AK_20121114165216_EV,602058468,602058468
stead_event_01408,bc911928f876de6052e592f312a99faf27e4788234ef74c435e723c91f03a89e,1,1,True,ATKA.AK_20121114202412_EV,602059953,602059953
stead_event_01409,5bd570f59f62bf1b697aa701a15d9350e3c0f9c6bed32b4e6ad0d08c52d91ce8,1,1,True,ATKA.AK_20121114202415_EV,602059953,602059953
stead_event_01410,6899087bc44d9c117208a2ef1a9fabe611994039c9d39003ff9ef12fa15995e6,1,1,True,ATKA.AK_20130408143650_EV,602954416,602954416
stead_event_01411,e023c374b8ea8657dd6f3add9453b41d363bb37e8f3a03ad8f3c960ae921fc77,1,1,True,ATKA.AK_20130408143653_EV,602954416,602954416
stead_event_01412,aacbff50a216afbefe1a34ddbd361646dd3a01e3e6a01e8e8877f885e9c3b759,1,1,True,ATKA.AK_20130423060054_EV,603041376,603041376
stead_event_01413,ac88ec8046a8f8f59ea10260fd560aa51aaeb144f67b04f8d7f885ff610ac1b2,1,1,True,ATKA.AK_20130423060056_EV,603041376,603041376
stead_event_01414,bfab92c04ed681aa66961d81186b583af898422e9de803b061a9dd4350831c5f,1,1,True,ATKA.AK_20140425155307_EV,604484400,604484400
stead_event_01415,824a4c6fdb49278195060b5afc8c221ed64e4544c9d6727ed5e56a1cf389ad6f,1,1,True,ATKA.AK_20140621144639_EV,606918180,606918180
stead_event_01416,085cf3b04b0e53b5ec4a26fe685319269680d36f24298e9b69eb28d7c9a8ca99,1,1,True,ATKA.AK_20140701150700_EV,606919017,606919017
stead_event_01417,8720045ffb1c033b0818f7fec654af761da25eb619a27b1b0eaa45aab45c8306,1,1,True,ATKA.AK_20140709081416_EV,610571062,610571062
stead_event_01418,d7234f110f0a85bae5506ba704935b09cfd08d95af5e4a660995d594cd0f6b75,1,1,True,ATKA.AK_20140804125603_EV,605134686,605134686
stead_event_01419,7e68e66fecec32252f0eb1c10af7f04b995081d1a6fb9fc87a49448ceab2a49f,1,1,True,ATKA.AK_20140914224756_EV,605597185,605597185
stead_event_01420,3d4acffaf5073e241bd1f40ab04997e927dbc661353f928351456a60e566fd6b,1,1,True,ATKA.AK_20140916143528_EV,605597273,605597273
stead_event_01421,ca338f1d1b77ca8c53616db3efd3504e792009198f93643c667fb44a320472d5,1,1,True,ATKA.AK_20141030053412_EV,605643489,605643489
stead_event_01422,02c4023e5438e8cea71303d89ed0e2bb625a5e1924aba2b7ec53ed5e677fc208,1,1,True,ATKA.AK_20141114085604_EV,605659505,605659505
stead_event_01423,506e5fe314236278f15c47a5101eaeb77def7fdd396af5d739e63fd89610a2fe,1,1,True,ATKA.AK_20150307195007_EV,607187931,607187931
stead_event_01424,f8162ca2670e5635f436c3b3b00d593bcbe35968c755aebdfb45a7be89328a75,1,1,True,ATKA.AK_20150307195009_EV,607187931,607187931
stead_event_01425,b53f673a3b5612b09e1438f1b2dfdf07c404d745bf3fee6a1817ddfe545c1440,1,1,True,ATKA.AK_20150307195011_EV,607187931,607187931
stead_event_01426,c15ab583270fe859f7bb0875dfb683b7d48758e48fecfd3a5f26491c546eaa43,1,1,True,ATKA.AK_20150423041006_EV,607259897,607259897
stead_event_01427,b148e09d69fc3542ac6768c5218c5673170b27aa639bc3c1c6570378ea42b056,1,1,True,ATKA.AK_20150423041010_EV,607259897,607259897
stead_event_01428,dcc256a685c0c5c8cdc75a18f442906e5f7bee7f64065593831bdc4f63154606,1,1,True,ATKA.AK_20150429025106_EV,607214421,607214421
stead_event_01429,240583402fcfb1e73fd3d634f82bb380bba4eeca9a4f90500462dc9ac78728cd,1,1,True,ATKA.AK_20150429025108_EV,607214421,607214421
stead_event_01430,e1f04e999f4c61dcbf70c64c1612c65f210bf5d53919273f85bacdd3b5f65296,1,1,True,AU22.AV_20131116144157_EV,603794489,603794489
stead_event_01431,c4daad2854668ab86e14e5b5278a62c0e69a511d1aaac98bdd4cf952a3677eda,1,1,True,AU22.AV_20131116144158_EV,603794489,603794489
stead_event_01432,976ea6f0e9a0b0471f4c422100201cd5b7b0d49d61a5770647ab678221c48fe4,1,1,True,AU22.AV_20140105225906_EV,603928538,603928538
stead_event_01433,cf19618f5a7874ee87aa6d22e09d11ae65ac1fc316fe7b694716c07bee07960c,1,1,True,AU22.AV_20140105225908_EV,603928538,603928538
stead_event_01434,f5d50aa48517b07d27fdd9b10941278dd98312bb6ba34949a41cde95e79afea4,1,1,True,AU22.AV_20140114192512_EV,603956739,603956739
stead_event_01435,a5b226c81bd019c858457e3d8c58c3217c1e7dc691741374c8726c28d39601d7,1,1,True,AU22.AV_20140114192513_EV,603956739,603956739
stead_event_01436,59c7aa6c8e16e05ba25cb6a0a7bd348b3d69ab7b6e85b009edf41156e4f0a4e1,1,1,True,AU22.AV_20140129143402_EV,604014486,604014486
stead_event_01437,e25d4439bcddf5d82dd2264d93aa0c15d519b5f2f9435370369f100f37ac688f,1,1,True,AU22.AV_20140201224857_EV,604030796,604030796
stead_event_01438,5271960741943dd400fe07968f9e44678146e1b4e176a47fabb61bdc28bad88d,1,1,True,AU22.AV_20140310060006_EV,604106471,604106471
stead_event_01439,568dcdb9cd83ae759556f42a8ca743dd6d8f3bef512baf2ac9393f8786ce4c4e,1,1,True,AU22.AV_20140310060007_EV,604106471,604106471
stead_event_01440,0d4fffe91cdb3d478332d3476217fc51a415e3199b0d9b6a08c1eab45b050d17,1,1,True,AU22.AV_20140311022106_EV,604107855,604107855
stead_event_01441,ab572231635627530866f324cfa9bb084357e5e232c4af028df5519c2f127918,1,1,True,AU22.AV_20140311022108_EV,604107855,604107855
stead_event_01442,48178b77a1d40adc014a865b0074e0f4b5979c61c1cd72b9b1f8ac92d137d467,1,1,True,AU22.AV_20140311230704_EV,604108432,604108432
stead_event_01443,ef7d0b9f2f4e333bdb3719ee52285473d2f6c328193aa90cf12af9af9853bf46,1,1,True,AU22.AV_20140311230708_EV,604108432,604108432
stead_event_01444,f8acc9b93134101c07cbfa31c9ae8fcbe3abee70a43f77fa28c8815ddd433bff,1,1,True,AU22.AV_20140312084341_EV,604400615,604400615
stead_event_01445,0003393d0f0f0087af9fa9d0e9888a89e237594ea561f082fd104b3202d8be93,1,1,True,AU22.AV_20140312084342_EV,604400615,604400615
stead_event_01446,a53e214899aafeb56c773943053a36bdedfa09553c2e7d882c74c111bdcb2071,1,1,True,AU22.AV_20140420060238_EV,604464838,604464838
stead_event_01447,4885403765308a407c940125ceed970c09d1b251ede8339e2dee47277f0b0d0d,1,1,True,AU22.AV_20140814060427_EV,605146312,605146312
stead_event_01448,39e040fd73cbd55fc828a43e8ccb6ed62c3d7a7ce2c2a635cdc341c26311b4f4,1,1,True,AU22.AV_20141001132035_EV,605469473,605469473
